"No.","Time","Source","Destination","Protocol","Length","Info"
"23292","8.545542","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27543242 Win=865408 Len=0 TSval=1915942863 TSecr=1455338126"
"23311","8.548753","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27551486 Win=865408 Len=0 TSval=1915942867 TSecr=1455338128"
"23312","8.548794","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27555608 Win=865408 Len=0 TSval=1915942867 TSecr=1455338128"
"23313","8.548811","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27562478 Win=865408 Len=0 TSval=1915942867 TSecr=1455338128"
"23314","8.548824","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27565226 Win=865408 Len=0 TSval=1915942867 TSecr=1455338128"
"23344","8.552371","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27569348 Win=865408 Len=0 TSval=1915942867 TSecr=1455338128"
"23345","8.552415","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27572096 Win=865408 Len=0 TSval=1915942869 TSecr=1455338132"
"23346","8.552429","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27584462 Win=865408 Len=0 TSval=1915942869 TSecr=1455338132"
"23367","8.555913","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27587210 Win=865408 Len=0 TSval=1915942871 TSecr=1455338132"
"23368","8.555947","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27610568 Win=865408 Len=0 TSval=1915942871 TSecr=1455338132"
"23369","8.555969","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27617438 Win=865408 Len=0 TSval=1915942873 TSecr=1455338134"
"23370","8.555979","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27635300 Win=865408 Len=0 TSval=1915942873 TSecr=1455338134"
"23396","8.558377","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27644918 Win=865408 Len=0 TSval=1915942877 TSecr=1455338139"
"23397","8.558430","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27672398 Win=865408 Len=0 TSval=1915942877 TSecr=1455338139"
"23398","8.561063","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27683390 Win=865408 Len=0 TSval=1915942880 TSecr=1455338139"
"23399","8.561110","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27698504 Win=865408 Len=0 TSval=1915942880 TSecr=1455338143"
"23449","8.569655","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27708122 Win=865408 Len=0 TSval=1915942889 TSecr=1455338143"
"23450","8.569693","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27728732 Win=865408 Len=0 TSval=1915942889 TSecr=1455338145"
"23451","8.569716","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27736976 Win=865408 Len=0 TSval=1915942890 TSecr=1455338145"
"23470","8.573442","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27752090 Win=865408 Len=0 TSval=1915942892 TSecr=1455338155"
"23498","8.576924","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27758960 Win=865408 Len=0 TSval=1915942892 TSecr=1455338155"
"23499","8.576961","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27767204 Win=865408 Len=0 TSval=1915942893 TSecr=1455338155"
"23500","8.576980","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27774074 Win=865408 Len=0 TSval=1915942895 TSecr=1455338157"
"23501","8.576990","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27800180 Win=865408 Len=0 TSval=1915942895 TSecr=1455338157"
"23521","8.578246","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27804302 Win=865408 Len=0 TSval=1915942895 TSecr=1455338157"
"23522","8.580033","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27807050 Win=865408 Len=0 TSval=1915942898 TSecr=1455338160"
"23523","8.580064","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27819416 Win=865408 Len=0 TSval=1915942899 TSecr=1455338160"
"23524","8.580080","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27827660 Win=865408 Len=0 TSval=1915942899 TSecr=1455338160"
"23525","8.581348","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27841400 Win=865408 Len=0 TSval=1915942900 TSecr=1455338160"
"23526","8.581391","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27844148 Win=865408 Len=0 TSval=1915942900 TSecr=1455338164"
"23527","8.582701","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27848270 Win=865408 Len=0 TSval=1915942902 TSecr=1455338164"
"23528","8.582747","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27855140 Win=865408 Len=0 TSval=1915942902 TSecr=1455338164"
"23529","8.582769","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27860636 Win=865408 Len=0 TSval=1915942902 TSecr=1455338164"
"23530","8.582779","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27863384 Win=865408 Len=0 TSval=1915942902 TSecr=1455338164"
"23531","8.582792","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27868880 Win=865408 Len=0 TSval=1915942902 TSecr=1455338164"
"23566","8.583195","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27871628 Win=865408 Len=0 TSval=1915942902 TSecr=1455338165"
"23567","8.583434","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27874376 Win=865408 Len=0 TSval=1915942902 TSecr=1455338165"
"23568","8.586746","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27893612 Win=865408 Len=0 TSval=1915942907 TSecr=1455338165"
"23663","8.591376","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27901856 Win=865408 Len=0 TSval=1915942907 TSecr=1455338170"
"23664","8.591406","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27912848 Win=865408 Len=0 TSval=1915942908 TSecr=1455338170"
"23665","8.591426","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27918344 Win=865408 Len=0 TSval=1915942908 TSecr=1455338170"
"23666","8.591436","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27923840 Win=865408 Len=0 TSval=1915942909 TSecr=1455338170"
"23667","8.591453","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27927962 Win=865408 Len=0 TSval=1915942909 TSecr=1455338170"
"23668","8.591462","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27933458 Win=865408 Len=0 TSval=1915942909 TSecr=1455338170"
"23669","8.593114","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27941702 Win=865408 Len=0 TSval=1915942910 TSecr=1455338170"
"23670","8.593159","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27948572 Win=865408 Len=0 TSval=1915942910 TSecr=1455338174"
"23671","8.593176","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27962312 Win=865408 Len=0 TSval=1915942912 TSecr=1455338174"
"23672","8.593189","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27974678 Win=865408 Len=0 TSval=1915942912 TSecr=1455338174"
"23673","8.595047","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28003532 Win=865408 Len=0 TSval=1915942913 TSecr=1455338174"
"23674","8.595091","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28010402 Win=865408 Len=0 TSval=1915942915 TSecr=1455338178"
"23696","8.598503","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28020020 Win=865408 Len=0 TSval=1915942915 TSecr=1455338178"
"23697","8.600561","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28025516 Win=865408 Len=0 TSval=1915942919 TSecr=1455338178"
"23698","8.600606","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28050248 Win=865408 Len=0 TSval=1915942920 TSecr=1455338178"
"23699","8.603288","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28058492 Win=865408 Len=0 TSval=1915942920 TSecr=1455338178"
"23741","8.603902","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28068110 Win=865408 Len=0 TSval=1915942921 TSecr=1455338178"
"23768","8.732655","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28073606 Win=865408 Len=0 TSval=1915942925 TSecr=1455338186"
"23769","8.732714","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28081850 Win=865408 Len=0 TSval=1915942925 TSecr=1455338186"
"23770","8.732743","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28085972 Win=865408 Len=0 TSval=1915942925 TSecr=1455338186"
"23771","8.732764","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28096964 Win=865408 Len=0 TSval=1915942925 TSecr=1455338186"
"23772","8.732777","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28101086 Win=865408 Len=0 TSval=1915942926 TSecr=1455338191"
"23773","8.732793","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28107956 Win=865408 Len=0 TSval=1915942927 TSecr=1455338191"
"23774","8.732807","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28127192 Win=865408 Len=0 TSval=1915943046 TSecr=1455338191"
"23775","8.732820","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28136810 Win=865408 Len=0 TSval=1915943047 TSecr=1455338191"
"23776","8.732834","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28153298 Win=865408 Len=0 TSval=1915943047 TSecr=1455338191"
"23777","8.732842","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28157420 Win=865408 Len=0 TSval=1915943048 TSecr=1455338312"
"23793","8.739169","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28175282 Win=865408 Len=0 TSval=1915943058 TSecr=1455338312"
"23794","8.739215","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28191770 Win=865408 Len=0 TSval=1915943058 TSecr=1455338312"
"23803","8.741286","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28194518 Win=865408 Len=0 TSval=1915943059 TSecr=1455338323"
"23804","8.741330","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28197266 Win=865408 Len=0 TSval=1915943059 TSecr=1455338323"
"23805","8.741348","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28204136 Win=865408 Len=0 TSval=1915943060 TSecr=1455338325"
"23806","8.741361","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28209632 Win=865408 Len=0 TSval=1915943061 TSecr=1455338325"
"23824","8.743813","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28215128 Win=865408 Len=0 TSval=1915943063 TSecr=1455338327"
"23833","8.745337","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28220624 Win=865408 Len=0 TSval=1915943064 TSecr=1455338328"
"23834","8.745384","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28227494 Win=865408 Len=0 TSval=1915943065 TSecr=1455338329"
"23857","8.747926","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28232990 Win=865408 Len=0 TSval=1915943065 TSecr=1455338329"
"23858","8.747963","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28243982 Win=865408 Len=0 TSval=1915943067 TSecr=1455338330"
"23878","8.873998","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28254974 Win=865408 Len=0 TSval=1915943069 TSecr=1455338333"
"23879","8.874060","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28257722 Win=865408 Len=0 TSval=1915943070 TSecr=1455338334"
"23880","8.874075","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28267340 Win=865408 Len=0 TSval=1915943070 TSecr=1455338334"
"23881","8.874093","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28285202 Win=865408 Len=0 TSval=1915943189 TSecr=1455338334"
"23882","8.874109","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28292072 Win=865408 Len=0 TSval=1915943190 TSecr=1455338455"
"23902","8.881006","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28309934 Win=865408 Len=0 TSval=1915943199 TSecr=1455338455"
"23903","8.881051","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28319552 Win=865408 Len=0 TSval=1915943199 TSecr=1455338456"
"23904","8.881593","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28326422 Win=865408 Len=0 TSval=1915943200 TSecr=1455338465"
"23911","8.881752","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28331918 Win=865408 Len=0 TSval=1915943202 TSecr=1455338466"
"23920","8.884982","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28337414 Win=865408 Len=0 TSval=1915943203 TSecr=1455338468"
"23925","8.886648","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28345658 Win=865408 Len=0 TSval=1915943205 TSecr=1455338469"
"23936","8.889266","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28352528 Win=865408 Len=0 TSval=1915943208 TSecr=1455338470"
"23937","8.889953","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28362146 Win=865408 Len=0 TSval=1915943209 TSecr=1455338470"
"23964","8.893727","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28370390 Win=865408 Len=0 TSval=1915943211 TSecr=1455338475"
"23979","8.896139","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28375886 Win=865408 Len=0 TSval=1915943213 TSecr=1455338475"
"23980","8.896329","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28392374 Win=865408 Len=0 TSval=1915943216 TSecr=1455338478"
"23997","8.897861","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28410236 Win=865408 Len=0 TSval=1915943217 TSecr=1455338481"
"24007","8.899503","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28412984 Win=865408 Len=0 TSval=1915943218 TSecr=1455338481"
"24008","8.899539","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28421228 Win=865408 Len=0 TSval=1915943219 TSecr=1455338482"
"24009","8.899558","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28428098 Win=865408 Len=0 TSval=1915943219 TSecr=1455338482"
"24010","8.899568","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28430846 Win=865408 Len=0 TSval=1915943219 TSecr=1455338482"
"24011","8.902195","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28447334 Win=865408 Len=0 TSval=1915943221 TSecr=1455338485"
"24043","8.905253","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28462448 Win=865408 Len=0 TSval=1915943225 TSecr=1455338485"
"24044","8.907690","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28465196 Win=865408 Len=0 TSval=1915943226 TSecr=1455338486"
"24045","8.907722","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28478936 Win=865408 Len=0 TSval=1915943227 TSecr=1455338491"
"24077","8.909917","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28481684 Win=865408 Len=0 TSval=1915943228 TSecr=1455338492"
"24078","8.911191","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28491302 Win=865408 Len=0 TSval=1915943232 TSecr=1455338492"
"24079","8.911225","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28499546 Win=865408 Len=0 TSval=1915943232 TSecr=1455338492"
"24080","8.913843","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28505042 Win=865408 Len=0 TSval=1915943232 TSecr=1455338492"
"24081","8.913874","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28507790 Win=865408 Len=0 TSval=1915943232 TSecr=1455338492"
"24083","9.032069","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 24081#1] 5201  >  51020 [ACK] Seq=1 Ack=28507790 Win=865408 Len=0 TSval=1915943334 TSecr=1455338492 SLE=28520156 SRE=28525652"
"24088","9.033961","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 24081#2] 5201  >  51020 [ACK] Seq=1 Ack=28507790 Win=865408 Len=0 TSval=1915943354 TSecr=1455338492 SLE=28520156 SRE=28535270"
"24093","9.034126","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 24081#3] 5201  >  51020 [ACK] Seq=1 Ack=28507790 Win=865408 Len=0 TSval=1915943354 TSecr=1455338492 SLE=28520156 SRE=28540766"
"24097","9.035481","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 24081#4] 5201  >  51020 [ACK] Seq=1 Ack=28507790 Win=865408 Len=0 TSval=1915943354 TSecr=1455338492 SLE=28520156 SRE=28550384"
"24103","9.036374","222.29.98.58","10.1.246.45","TCP","78","5201  >  51020 [ACK] Seq=1 Ack=28513286 Win=860032 Len=0 TSval=1915943355 TSecr=1455338619 SLE=28520156 SRE=28550384"
"24112","9.038262","222.29.98.58","10.1.246.45","TCP","78","5201  >  51020 [ACK] Seq=1 Ack=28518782 Win=854656 Len=0 TSval=1915943356 TSecr=1455338621 SLE=28520156 SRE=28550384"
"24113","9.038319","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28553132 Win=865408 Len=0 TSval=1915943357 TSecr=1455338622"
"24116","9.038527","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28558628 Win=865408 Len=0 TSval=1915943358 TSecr=1455338623"
"24124","9.039677","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28565498 Win=865408 Len=0 TSval=1915943359 TSecr=1455338623"
"24125","9.039720","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28570994 Win=865408 Len=0 TSval=1915943360 TSecr=1455338625"
"24141","9.043563","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28573742 Win=865408 Len=0 TSval=1915943362 TSecr=1455338626"
"24158","9.045584","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28583360 Win=865408 Len=0 TSval=1915943364 TSecr=1455338627"
"24183","9.048531","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28592978 Win=865408 Len=0 TSval=1915943365 TSecr=1455338628"
"24184","9.048568","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28598474 Win=865408 Len=0 TSval=1915943365 TSecr=1455338629"
"24185","9.048600","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28603970 Win=865408 Len=0 TSval=1915943366 TSecr=1455338629"
"24198","9.049802","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28613588 Win=865408 Len=0 TSval=1915943367 TSecr=1455338631"
"24199","9.049841","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28621832 Win=865408 Len=0 TSval=1915943367 TSecr=1455338631"
"24200","9.050935","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28631450 Win=865408 Len=0 TSval=1915943369 TSecr=1455338632"
"24201","9.053414","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28645190 Win=865408 Len=0 TSval=1915943370 TSecr=1455338634"
"24202","9.053463","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28650686 Win=865408 Len=0 TSval=1915943371 TSecr=1455338636"
"24203","9.053484","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28658930 Win=865408 Len=0 TSval=1915943372 TSecr=1455338636"
"24265","9.182529","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28675418 Win=865408 Len=0 TSval=1915943377 TSecr=1455338637"
"24274","9.184709","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28691906 Win=865408 Len=0 TSval=1915943497 TSecr=1455338642"
"24275","9.184756","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28709768 Win=865408 Len=0 TSval=1915943499 TSecr=1455338642"
"24276","9.184784","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28716638 Win=865408 Len=0 TSval=1915943500 TSecr=1455338764"
"24279","9.184946","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28734500 Win=865408 Len=0 TSval=1915943504 TSecr=1455338764"
"24280","9.184962","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28739996 Win=865408 Len=0 TSval=1915943504 TSecr=1455338764"
"24281","9.184978","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28745492 Win=865408 Len=0 TSval=1915943504 TSecr=1455338769"
"24295","9.188208","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28759232 Win=865408 Len=0 TSval=1915943505 TSecr=1455338769"
"24296","9.188252","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28770224 Win=865408 Len=0 TSval=1915943507 TSecr=1455338771"
"24304","9.189007","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28772972 Win=865408 Len=0 TSval=1915943508 TSecr=1455338772"
"24305","9.189056","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28782590 Win=865408 Len=0 TSval=1915943509 TSecr=1455338773"
"24310","9.191096","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=28790834 Win=865408 Len=0 TSval=1915943510 TSecr=1455338774"
